dt,x,y,position,velocity,acceleration,jerk,heading
0.000100,0.000000,0.000000,0.000061,0.022673,5.598321,699.790063,6.283155
0.000100,0.000000,0.000000,0.000063,0.023240,5.668300,699.790063,6.283155
0.000100,0.000000,0.000000,0.000065,0.023814,5.738279,699.790063,6.283155
0.000100,0.000000,0.000000,0.000068,0.024395,5.808258,699.790063,6.283155
0.000100,0.000000,0.000000,0.000070,0.024983,5.878237,699.790063,6.283156
0.000100,0.000000,0.000000,0.000073,0.025577,5.948216,699.790063,6.283156
0.000100,0.000000,0.000000,0.000075,0.026179,6.018195,699.790063,6.283156
0.000100,0.000000,0.000000,0.000078,0.026788,6.088174,699.790063,6.283156
0.000100,0.000000,0.000000,0.000081,0.027404,6.158153,699.790063,6.283156
0.000100,0.000000,0.000000,0.000084,0.028027,6.228132,699.790063,6.283156
0.000100,0.000000,0.000000,0.000086,0.028656,6.298111,699.790063,6.283156
0.000100,0.000000,0.000000,0.000089,0.029293,6.368090,699.790063,6.283156
0.000100,0.000000,0.000000,0.000092,0.029937,6.438069,699.790063,6.283156
0.000100,0.000000,0.000000,0.000095,0.030588,6.508048,699.790063,6.283156
0.000100,0.000000,0.000000,0.000098,0.031246,6.578027,699.790063,6.283156
0.000100,0.000000,0.000000,0.000102,0.031910,6.648006,699.790063,6.283156
0.000100,0.000000,0.000000,0.000105,0.032582,6.717985,699.790063,6.283156
0.000100,0.000000,0.000000,0.000108,0.033261,6.787964,699.790063,6.283156
0.000100,0.000000,0.000000,0.000111,0.033947,6.857943,699.790063,6.283156
0.000100,0.000000,0.000000,0.000115,0.034640,6.927922,699.790063,6.283156
0.000100,0.000000,0.000000,0.000118,0.035339,6.997901,699.790063,6.283156
0.000100,0.000000,0.000000,0.000122,0.036046,7.067880,699.790063,6.283156
0.000100,0.000000,0.000000,0.000126,0.036760,7.137859,699.790063,6.283156
0.000100,0.000000,0.000000,0.000129,0.037481,7.207838,699.790063,6.283156
0.000100,0.000000,0.000000,0.000133,0.038209,7.277817,699.790063,6.283156
0.000100,0.000000,0.000000,0.000137,0.038943,7.347796,699.790063,6.283156
0.000100,0.000000,0.000000,0.000141,0.039685,7.417775,699.790063,6.283156
0.000100,0.000000,0.000000,0.000145,0.040434,7.487754,699.790063,6.283156
0.000100,0.000000,0.000000,0.000149,0.041190,7.557733,699.790063,6.283156
0.000100,0.000000,0.000000,0.000153,0.041952,7.627712,699.790063,6.283156
0.000100,0.000000,0.000000,0.000157,0.042722,7.697691,699.790063,6.283156
0.000100,0.000000,0.000000,0.000162,0.043499,7.767670,699.790063,6.283156
0.000100,0.000000,0.000000,0.000166,0.044283,7.837649,699.790063,6.283156
